2019-01-23 23:59:51,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:50,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
2019-01-23 23:59:50,"b""RT @archivenomin: Thankyou guys so much for 4k! Sorry if I don't post that much. I'm just getting ready for periodical test. Jaemin and Jen\xe2\x80\xa6"""
2019-01-23 23:59:50,"b""RT @ACTStudent: When it comes to #testprep, we've got you covered. Here are all of our prep resources, delivered by the experts: https://t.\xe2\x80\xa6"""
2019-01-23 23:59:50,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:49,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
2019-01-23 23:59:48,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:48,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:48,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:48,"b""RT @Wonkette: If Trump would like Pelosi to stick her foot further up his ass and kick it around a bunch, he's welcome to test her some mor\xe2\x80\xa6"""
2019-01-23 23:59:47,b'RT @lowkeylean2: finsta accounts 6 months ago: here\xe2\x80\x99s my ass I\xe2\x80\x99m a bad bitch \n\nfinsta accounts now: I\xe2\x80\x99m so fucking sad and I failed my math\xe2\x80\xa6'
2019-01-23 23:59:47,b'@rawlimark Test.. \xf0\x9f\x98\x91'
2019-01-23 23:59:47,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:47,b'@taessensation Dont test me omega.\nI fuck good babys not brats.'
2019-01-23 23:59:47,"b'Found this under a desk. Physically checked &amp; tested a year prior. Plugged into power board w/monitor, computer &amp; n\xe2\x80\xa6 https://t.co/2sZIsbqJw4'"
2019-01-23 23:59:46,b'@MargaretWatson7 @lesman50 Maxime Bernier! I live in Nova Scotia. He was in Halifax recently test driving a brand n\xe2\x80\xa6 https://t.co/cp4wpor0SN'
2019-01-23 23:59:46,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:44,b'@teddywalton Drop a track to test the waters'
2019-01-23 23:59:44,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:44,b'Test'
2019-01-23 23:59:44,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:44,b'RT @Huwei16: Daily material practice. Fabric test. Mark! https://t.co/GLNS7Pyu58'
2019-01-23 23:59:44,b'RT @ElieNYC: MY KIDS WILL NOT GET AN INTERVIEW WITH @SavannahGuthrie . They will be dead in the street as their side of the story bleeds in\xe2\x80\xa6'
2019-01-23 23:59:43,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:42,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:40,"b""@ZakGuwopTWG Sounds good, if you ever wanna test it out brah just message me i'll give you my acc"""
2019-01-23 23:59:39,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:38,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
2019-01-23 23:59:38,"b'RT @liaml4893: Imagine it... It\xe2\x80\x99s 2039, 56 year old @jimmy9 has just taken his 52nd 5 wicket haul in test match cricket \xf0\x9f\x98\x82\xf0\x9f\x98\x82what an absolute\xe2\x80\xa6'"
2019-01-23 23:59:38,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:37,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
2019-01-23 23:59:37,b'@Colettod @bruceanderson @CREA_ACI I want housing affordability but i also believe strongly in the new mortgage rul\xe2\x80\xa6 https://t.co/pLfyUlFT49'
2019-01-23 23:59:37,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:36,b'My LGBT bees arrived!!! First batch of this sticker set I wanted to test print. They\xe2\x80\x99re so cute \xf0\x9f\x98\xad I can\xe2\x80\x99t wait to g\xe2\x80\xa6 https://t.co/gTmhoGjoQf'
2019-01-23 23:59:35,"b'For a #contract to stand the test of time, consider how detailed it should be and how it might promote trust betwee\xe2\x80\xa6 https://t.co/ofUBCHgT4V'"
2019-01-23 23:59:35,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:35,"b'@awni_inwa i couldnt handle it more than 3 minutes , i felt myself like in toefel test !!'"
2019-01-23 23:59:35,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:35,b'@plusnethelp Still having internet issues and crackling phone line 12 months on. BT engineer keeps coming round to\xe2\x80\xa6 https://t.co/oQoYd1gRIJ'
2019-01-23 23:59:34,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:34,b'RT @FuckYugi: My last two brain cells during a math test https://t.co/Nl5maCg6Ys'
2019-01-23 23:59:31,b'@Deer_Goddess May I be a test subject?'
2019-01-23 23:59:30,"b""RT @Wonkette: If Trump would like Pelosi to stick her foot further up his ass and kick it around a bunch, he's welcome to test her some mor\xe2\x80\xa6"""
2019-01-23 23:59:30,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:29,b'RT @_vxilena: God will test you before he bless you.'
2019-01-23 23:59:29,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:29,"b'RT @gdianaarcia: My mom made me wear a rosary when I took my driving test, and I still failed'"
2019-01-23 23:59:28,"b""@JonWalters19 I've had 3 since 2010 &amp; a couple of years ago had the bowel scope screening test for people aged 55.\xe2\x80\xa6 https://t.co/WMXEMOabYr"""
2019-01-23 23:59:28,"b'@CehBeachActual @thewargarurumon Yeah, I don\xe2\x80\x99t see someone pulling out of a stupidity spiral like this. She might t\xe2\x80\xa6 https://t.co/8FmLlwh5k0'"
2019-01-23 23:59:28,b'RT @FoxCricket: \xe2\x80\x98He\xe2\x80\x99s a brilliant player\xe2\x80\x99: Sri Lankan skipper surprised by nemesis\xe2\x80\x99 axing: https://t.co/kPsPxWGY8h https://t.co/uf3sFUAOjf'
2019-01-23 23:59:27,b'RT @NeuroscienceNew: Skin Test Detects Prion Infection Before Symptoms Appear\nhttps://t.co/OQUsUsFNlD\nThe study provides the first proof-of\xe2\x80\xa6'
2019-01-23 23:59:27,"b'I had such a cute little test stream today, thanks to everyone who came by it really means the world to me &lt;3'"
2019-01-23 23:59:27,b'I love making friends with gas station clerks and using their friendliness to test out all my shitty jokes.'
2019-01-23 23:59:27,b'test https://t.co/VwOUexOVm0'
2019-01-23 23:59:26,"b'RT @evagolinger: Will Venezuela become the test ground for Trump on Russia? Trump backs opposition, Russia backs Maduro. Both want Venezuel\xe2\x80\xa6'"
2019-01-23 23:59:25,"b""RT @PHE_uk: It's Cervical Cancer Prevention Week. Estimates suggest over 1.2 million people do not accept their smear test invite each year\xe2\x80\xa6"""
2019-01-23 23:59:25,b'Our test environment for API testing is currently down for maintenance due to an error with one of our hosting part\xe2\x80\xa6 https://t.co/AWZQinxvHK'
2019-01-23 23:59:24,"b'RT @msantoriESQ: 1/ \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8BREAKING: UK Securities regulator rejects the SEC\'s ""fully decentralized"" test for utility tokens in new guidance, s\xe2\x80\xa6'"
2019-01-23 23:59:24,b'RT @FuckYugi: My last two brain cells during a math test https://t.co/Nl5maCg6Ys'
2019-01-23 23:59:24,b'I\xe2\x80\x99m about to cram for a drug test lol'
2019-01-23 23:59:24,"b'A believer consider to the life of this dunya as a test, each day, each hour, each minute, each second of it. Even\xe2\x80\xa6 https://t.co/RnEdBf9xWi'"
2019-01-23 23:59:23,b'RT @FuckYugi: My last two brain cells during a math test https://t.co/Nl5maCg6Ys'
2019-01-23 23:59:23,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
2019-01-23 23:59:22,b'RT @6News: The Vols are in Nashville right now - taking their No. 1 ranking out for its first test and aiming to not repeat the past. The g\xe2\x80\xa6'
Wed Jan 23 23:59:59 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:59 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:59 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:58 +0000 2019,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
Wed Jan 23 23:59:58 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:56 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:56 +0000 2019,b'RT @FuckYugi: My last two brain cells during a math test https://t.co/Nl5maCg6Ys'
Wed Jan 23 23:59:56 +0000 2019,b'RT @CGTNOfficial: Chinese city completes 5G autopilot bus driving test https://t.co/F821VTOPhu'
Wed Jan 23 23:59:55 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:55 +0000 2019,b'RT @FuckYugi: My last two brain cells during a math test https://t.co/Nl5maCg6Ys'
Wed Jan 23 23:59:55 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:54 +0000 2019,"b'@theaceofspaeder My first reaction before digging into Abreu\xe2\x80\x99s stats was \xe2\x80\x9cdoesn\xe2\x80\x99t pass sniff test\xe2\x80\x9d, but I think it\xe2\x80\x99\xe2\x80\xa6 https://t.co/v0dkZn2GMz'"
Wed Jan 23 23:59:54 +0000 2019,"b""RT @Wonkette: If Trump would like Pelosi to stick her foot further up his ass and kick it around a bunch, he's welcome to test her some mor\xe2\x80\xa6"""
Wed Jan 23 23:59:54 +0000 2019,"b'RT @MeetThePress: ""No one has a right to come to the House of Representatives and speak,"" @GerryConnolly says. ""They do that by invitation.\xe2\x80\xa6'"
Wed Jan 23 23:59:54 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:53 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:52 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:51 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:50 +0000 2019,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
Wed Jan 23 23:59:50 +0000 2019,"b""RT @archivenomin: Thankyou guys so much for 4k! Sorry if I don't post that much. I'm just getting ready for periodical test. Jaemin and Jen\xe2\x80\xa6"""
Wed Jan 23 23:59:50 +0000 2019,"b""RT @ACTStudent: When it comes to #testprep, we've got you covered. Here are all of our prep resources, delivered by the experts: https://t.\xe2\x80\xa6"""
Wed Jan 23 23:59:50 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:49 +0000 2019,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
Wed Jan 23 23:59:48 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:48 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:48 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:48 +0000 2019,"b""RT @Wonkette: If Trump would like Pelosi to stick her foot further up his ass and kick it around a bunch, he's welcome to test her some mor\xe2\x80\xa6"""
Wed Jan 23 23:59:47 +0000 2019,b'RT @lowkeylean2: finsta accounts 6 months ago: here\xe2\x80\x99s my ass I\xe2\x80\x99m a bad bitch \n\nfinsta accounts now: I\xe2\x80\x99m so fucking sad and I failed my math\xe2\x80\xa6'
Wed Jan 23 23:59:47 +0000 2019,b'@rawlimark Test.. \xf0\x9f\x98\x91'
Wed Jan 23 23:59:47 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:47 +0000 2019,b'@taessensation Dont test me omega.\nI fuck good babys not brats.'
Wed Jan 23 23:59:47 +0000 2019,"b'Found this under a desk. Physically checked &amp; tested a year prior. Plugged into power board w/monitor, computer &amp; n\xe2\x80\xa6 https://t.co/2sZIsbqJw4'"
Wed Jan 23 23:59:46 +0000 2019,b'@MargaretWatson7 @lesman50 Maxime Bernier! I live in Nova Scotia. He was in Halifax recently test driving a brand n\xe2\x80\xa6 https://t.co/cp4wpor0SN'
Wed Jan 23 23:59:46 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:44 +0000 2019,b'@teddywalton Drop a track to test the waters'
Wed Jan 23 23:59:44 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:44 +0000 2019,b'Test'
Wed Jan 23 23:59:44 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:44 +0000 2019,b'RT @Huwei16: Daily material practice. Fabric test. Mark! https://t.co/GLNS7Pyu58'
Wed Jan 23 23:59:44 +0000 2019,b'RT @ElieNYC: MY KIDS WILL NOT GET AN INTERVIEW WITH @SavannahGuthrie . They will be dead in the street as their side of the story bleeds in\xe2\x80\xa6'
Wed Jan 23 23:59:43 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:42 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:40 +0000 2019,"b""@ZakGuwopTWG Sounds good, if you ever wanna test it out brah just message me i'll give you my acc"""
Wed Jan 23 23:59:39 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:38 +0000 2019,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
Wed Jan 23 23:59:38 +0000 2019,"b'RT @liaml4893: Imagine it... It\xe2\x80\x99s 2039, 56 year old @jimmy9 has just taken his 52nd 5 wicket haul in test match cricket \xf0\x9f\x98\x82\xf0\x9f\x98\x82what an absolute\xe2\x80\xa6'"
Wed Jan 23 23:59:38 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:37 +0000 2019,b'RT @MMAFighting: Trace amount of same steroid metabolite found in Jon Jones\xe2\x80\x99 UFC 232 VADA test results (@marc_raimondi) https://t.co/Mqp4ys\xe2\x80\xa6'
Wed Jan 23 23:59:37 +0000 2019,b'@Colettod @bruceanderson @CREA_ACI I want housing affordability but i also believe strongly in the new mortgage rul\xe2\x80\xa6 https://t.co/pLfyUlFT49'
Wed Jan 23 23:59:37 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:36 +0000 2019,b'My LGBT bees arrived!!! First batch of this sticker set I wanted to test print. They\xe2\x80\x99re so cute \xf0\x9f\x98\xad I can\xe2\x80\x99t wait to g\xe2\x80\xa6 https://t.co/gTmhoGjoQf'
Wed Jan 23 23:59:35 +0000 2019,"b'For a #contract to stand the test of time, consider how detailed it should be and how it might promote trust betwee\xe2\x80\xa6 https://t.co/ofUBCHgT4V'"
Wed Jan 23 23:59:35 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:35 +0000 2019,"b'@awni_inwa i couldnt handle it more than 3 minutes , i felt myself like in toefel test !!'"
Wed Jan 23 23:59:35 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:35 +0000 2019,b'@plusnethelp Still having internet issues and crackling phone line 12 months on. BT engineer keeps coming round to\xe2\x80\xa6 https://t.co/oQoYd1gRIJ'
Wed Jan 23 23:59:34 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:34 +0000 2019,b'RT @FuckYugi: My last two brain cells during a math test https://t.co/Nl5maCg6Ys'
Wed Jan 23 23:59:31 +0000 2019,b'@Deer_Goddess May I be a test subject?'
Wed Jan 23 23:59:30 +0000 2019,"b""RT @Wonkette: If Trump would like Pelosi to stick her foot further up his ass and kick it around a bunch, he's welcome to test her some mor\xe2\x80\xa6"""
Wed Jan 23 23:59:30 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:29 +0000 2019,b'RT @_vxilena: God will test you before he bless you.'
Wed Jan 23 23:59:29 +0000 2019,b'RT @marcorubio: U.S. diplomats in #Venezuela should present their credentials to President @jguaido. Maduro has no authority to expel anyon\xe2\x80\xa6'
Wed Jan 23 23:59:29 +0000 2019,"b'RT @gdianaarcia: My mom made me wear a rosary when I took my driving test, and I still failed'"
Wed Jan 23 23:59:28 +0000 2019,"b""@JonWalters19 I've had 3 since 2010 &amp; a couple of years ago had the bowel scope screening test for people aged 55.\xe2\x80\xa6 https://t.co/WMXEMOabYr"""
Wed Jan 23 23:59:28 +0000 2019,"b'@CehBeachActual @thewargarurumon Yeah, I don\xe2\x80\x99t see someone pulling out of a stupidity spiral like this. She might t\xe2\x80\xa6 https://t.co/8FmLlwh5k0'"
